Date,Author,Verified,Helpful,Title,Body,gpt_status,gpt_reason,BEN ANALYSIS,PAUL ANALYSIS,PATRICK ANALYSIS,DREW ANALYSIS,Rating,Images,Videos,URL,Variation,Style
"Reviewed in the United States on January 1, 2022",Amazon Customer,yes,-,It was ok,We have a family of 4 and honestly I think it’s not good for more than 3 hands.  But it was a fun experience with the kids,Not in violation,No violation of Amazon guidelines,,,,,3,-,-,https://www.amazon.com/gp/customer-reviews/R396QOSNACTLC2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on September 1, 2021",April Puga,yes,-,Messed up,"The instructions were clear but I messed up on the beginning processes because the powered was a bit warm so it sped up the process. The mixture was molded already before I blinked. Make sure to be fast, will definitely buy again to try one more time.",Not in violation,No violation of Amazon guidelines,,,,,3,-,-,https://www.amazon.com/gp/customer-reviews/RBI2OTDT776PC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on February 24, 2022",Pen Name,yes,-,Not easy,Lots of time and patience is required,Not in violation,No violation of Amazon guidelines,,,,,3,-,-,https://www.amazon.com/gp/customer-reviews/R1NFFMS44KDI60/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on November 29, 2021",Emily D.,yes,-,Takes forever,Does the job but you can’t even paint it till 7-10 days later and takes a day to set … need distilled water,Not in violation,No violation of Amazon guidelines,,,,,3,-,-,https://www.amazon.com/gp/customer-reviews/ROWDIVTT77R8C/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on June 24, 2021",Loma L.,yes,-,Not so great,"Took me two try’s to do it.. it’s not smooth cast for sure.. lol  there’s little holes throughout..  I’m going to try to patch it up , paint it, see what I can do.",Not in violation,No violation of Amazon guidelines,,,,,3,-,-,https://www.amazon.com/gp/customer-reviews/R2X7LR0GVY8E9E/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on May 22, 2020",Amazon Customer,yes,-,Too small for 2 adult hands,"I used this to cast the hands of 2 children and we barely had enough room. Possibly if 2 adults were very experienced with the process, and were extremely and had small hands....... they might be able to do it, but there would no room for anything but perfection during the process. It did well with the 2 children, and turned out beautifully. It would most likely work well for one adult hand.",Not in violation,No violation of Amazon guidelines,,,,,3,-,-,https://www.amazon.com/gp/customer-reviews/R23VHMPL8XKTES/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on July 15, 2021",MichelleMichelle,yes,-,Mine came out terrible but maybe you’ll have better luck!,"Got this to do with my dad and kids. Followed the directions to a T and ended up with a disaster! Customer service was prompt and courteous in issuing a refund, however.",Not in violation,No violation of Amazon guidelines,,,,,3,https://images-na.ssl-images-amazon.com/images/I/71mx+Vtx+0L.jpg,-,https://www.amazon.com/gp/customer-reviews/R3L92UTRWH1EOA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01NA77CNO,Size: XL Family Casting Kit (6 Hands)
"Reviewed in the United States on December 13, 2021",Linda Wheeler,yes,-,Had no instructions,It was ok once we figured out how to do it,Not in violation,No violation of Amazon guidelines,,,,,3,-,-,https://www.amazon.com/gp/customer-reviews/RAWHH0ISHLKLQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on April 17, 2020",cindy Grays,yes,-,Pros and Cons,"I’ve purchased 4. The end result was great! But getting there.. no so great. I suggest watching a Youtube video to make things clear. Also, have fine sandpaper on hand. The product only comes with a small piece. One of my purchases was a dud. The product got firm within a minute and mold was not successful. I don’t see any seller contact info to request a replacement.",Not in violation,No violation of Amazon guidelines,,,,,3,-,-,https://www.amazon.com/gp/customer-reviews/R2M26M8FUUT3FJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on June 2, 2021",Anna,yes,-,Not the best,"The plaster broke after we dried it for a couple days. We glued it back together, but I wasn't very happy with how much I spent versus how cheap the product is.",Violation,Comments about pricing or availability,,,Not in violation - ,,3,-,-,https://www.amazon.com/gp/customer-reviews/RDCHVE9SKTCUF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01NA77CNO,Size: XL Family Casting Kit (6 Hands)
"Reviewed in the United States on February 25, 2021",amy,yes,-,Drys up quick,Pretty kool ... only thing it drys way to fast .. but by the time I picked up the baby I went to put our hands in and to was all Dried up a whole bucket to waste 😞😢,Violation,Profanity or harassment,,,Not in violation - no profanity or harrassment,,3,-,-,https://www.amazon.com/gp/customer-reviews/R2UK31QR33DGN7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on June 2, 2019",Bryan Young,yes,-,Great product,I have used this product before with no issue at all. I ordered another one and this time it didn’t form the mold very well at all and the plaster didn’t come out right.  I had to order another one and it turned out perfect like the first one did.  Not sure if something may have been wrong with the mix and I got the “one”.  But over all I live the product and the results.  Will order again next year for mother’s day,Not in violation,No violation of Amazon guidelines,,,,,3,-,-,https://www.amazon.com/gp/customer-reviews/RV7N15QA8XIGO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on May 6, 2021",Michail,yes,-,Complicated,The instructions felt complicated and the result was not great...The product didn't work out for us but the company reached out to refund the money and for me that's amazing customer service.,Not in violation,No violation of Amazon guidelines,,,,,3,-,-,https://www.amazon.com/gp/customer-reviews/RL6IY41U1M667/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on December 24, 2020",Doreen Ince,yes,-,"Learning curve, plan ahead","Wasted 1 of 3. Don't worry about the lumps when stirring. Literally mix quickly and get your hands in there. I was thinking smooth consistency. So one of my gifts wasn't given out. Sort of sad, it was Christmas. But we learned.",Not in violation,No violation of Amazon guidelines,,,,,3,-,-,https://www.amazon.com/gp/customer-reviews/RDENVHPT9ZE03/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on March 28, 2021",Jenny R,yes,-,Just ok.,"Came out just ok. Was harder to do than expected and very messy. My mom's wedding ring didn't really come out good, but the hands themselves did ok and my dad's ring did.",Not in violation,No violation of Amazon guidelines,,,,,3,-,-,https://www.amazon.com/gp/customer-reviews/R3CPHEQN7EJBZI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B018DHY2FU,Size: Ring of Hands Casting Kit (6 Hands)
"Reviewed in the United States on September 22, 2021",Gupth,yes,-,Max 2 hands !!,That too kids!! If you are planning for adults please stay away... not that great !!,Not in violation,No violation of Amazon guidelines,,,,,3,-,-,https://www.amazon.com/gp/customer-reviews/R24GU67UGIY8B1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on April 16, 2021",wandalyn latham,yes,-,Disappointed 😢 no keepdsake😟,"We couldn’t do it! ???? Wasted my money🤔My 50yr old daughter is dying of cancer and couldn’t keep her hand still long enough! She was hurting to bad! No keepsake,",Violation,Profanity or harassment,,,Not in violation - no profanity or harrassment - is multiple question marks triggering this?,,3,-,-,https://www.amazon.com/gp/customer-reviews/RKMMBEKRLISXT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on January 3, 2021",Amber Lennox,yes,-,"Great thought, doesnt work well",Tried to use for terminal father and my mother as a keepsake.  The setting gel got in between the hands can can not be retrieved.  A lot of bubbles in gel appearing as 'warts' on skin.,Not in violation,No violation of Amazon guidelines,,,,,3,-,-,https://www.amazon.com/gp/customer-reviews/R8F8X1914J1M2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on September 16, 2021",Rachel Brock,yes,-,Confusing,Instructions were unclear and all of supplies were not included,Not in violation,No violation of Amazon guidelines,,,,,3,-,-,https://www.amazon.com/gp/customer-reviews/RCLQIJS35EFSU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on December 20, 2020",Happy,yes,-,Company won't help,I had an issue with the fingers being cut off of one hand and asked the company for suggestions on how to fix it but they wouldn't help me,Not in violation,No violation of Amazon guidelines,,,,,3,-,-,https://www.amazon.com/gp/customer-reviews/R1S07I600ZC0XJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on May 17, 2019",codell,yes,-,not enough product for 6 - we only had 4 people,"This was for my mother in law for Mother's Day.  They cast her hand and her 3 children.  There was no way to get 2 more hands in there, the bucket should have been bigger and there should have been a little more of the casting material.  We love the idea just wish it could have been a bit better. thank you",Not in violation,No violation of Amazon guidelines,,,,,3,-,-,https://www.amazon.com/gp/customer-reviews/R1I1477EPDIKH2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01NA77CNO,Size: XL Family Casting Kit (6 Hands)
"Reviewed in the United States on April 17, 2019",Chelsea C,yes,-,Stone mix hardens way to fast!,The stone mix that comes with it the instructions say to mix until the consistency is like paint and you have 5 to 7 minutes until it begins to harden. Well it began hardening much quicker and we weren’t able to use it so we had to go to Lowe’s and purchase plaster of Paris to pour into the mold.,Not in violation,No violation of Amazon guidelines,,,,,3,-,-,https://www.amazon.com/gp/customer-reviews/REVAJ1DI815Y0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on February 19, 2020",JRJR,yes,-,2nd mold worked!,Update:  the 2nd mold worked much better than the first.  Very sad it didn’t work!  My Dad has cancer and I wanted a keepsake of his and my hands but it was difficult to do and unfortunately didn’t work at all.,Not in violation,No violation of Amazon guidelines,,,,,3,https://images-na.ssl-images-amazon.com/images/I/61ph+V87JVL.jpg,-,https://www.amazon.com/gp/customer-reviews/R4JXYLXVGPZNT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on February 27, 2021",Cj oblanderCj oblander,yes,-,Grew mold,"It now seems to be molding, growing mold, was very excited but now perplexed",Not in violation,No violation of Amazon guidelines,,,,,3,"https://images-na.ssl-images-amazon.com/images/I/71V+xrZFSzL.jpg , https://images-na.ssl-images-amazon.com/images/I/81kREBgTg8L.jpg",-,https://www.amazon.com/gp/customer-reviews/RDBR8RN6VYN8X/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on April 13, 2020",DStar,yes,-,Not ready yet,"At this point, I am neither happy nor unhappy.  I have not been able to secure distilled water with the quarantine in effect.  When we complete the project, I will provide a definitive ratting and review.",Not in violation,No violation of Amazon guidelines,,,,,3,-,-,https://www.amazon.com/gp/customer-reviews/R16E9CX2AWRR1A/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on October 1, 2019",Amazon Customer,yes,-,Mold,I bought this for my husband and I as an anniversary present. It was easy to make and the detail is amazing. My issue is that it got full of mold. It molded all over the hands and wouldn’t come off so I won’t buy another one.,Not in violation,No violation of Amazon guidelines,,,,,3,-,-,https://www.amazon.com/gp/customer-reviews/R190QPHQ5YVQYL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on July 2, 2021",jaela,yes,-,Eh okay if you don’t want to touch,Came out powdery,Not in violation,No violation of Amazon guidelines,,,,,3,-,-,https://www.amazon.com/gp/customer-reviews/R18X3HI13EZYZK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on May 1, 2021",Antionette,yes,-,Not as nice as expected but ok,Poor overall quality of finished material.,Not in violation,No violation of Amazon guidelines,,,,,3,-,-,https://www.amazon.com/gp/customer-reviews/R2P50P5V9XF2FF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on June 8, 2019",Tonya Doggett,yes,-,NOT for me!,Ugh! They made it sound soooo easy. Well guess what? It’s NOT! I loved the idea but no more for me! I need a do over but can not afford it. The fingers broke off and I don’t know how to reattach them! WoW!,Not in violation,No violation of Amazon guidelines,,,,,3,-,-,https://www.amazon.com/gp/customer-reviews/R31WX7RKRKMTIL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
"Reviewed in the United States on July 13, 2018",Amber,yes,-,Narrow deep bucket,I have small/ medium hands (ring size 8) and my husband has an XL hand (ring size 13) and the bucket is too small for the mold to be done correctly as his hands are touching the sides.  We tried to interlock our hands and then “cup” them and it won’t work.,Not in violation,No violation of Amazon guidelines,,,,,3,-,-,https://www.amazon.com/gp/customer-reviews/RR9HG1SW0XE71/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01E4LWBLQ,B01E4LWBLQ,Size: Couples Casting Kit (2 Hands)
